agency_cd,site_no,Date,temp_C,month,year
USGS,14211720,8/7/14,24.2,,
USGS,14211720,8/8/14,24,,
USGS,14211720,8/9/14,24,,
USGS,14211720,8/10/14,23.8,,
USGS,14211720,8/11/14,23.8,,
USGS,14211720,8/12/14,23.6,,
USGS,14211720,8/13/14,23.4,,
USGS,14211720,8/14/14,23.2,,
USGS,14211720,8/15/14,22.8,,
USGS,14211720,8/16/14,22.6,,
USGS,14211720,8/17/14,22.8,,
USGS,14211720,8/18/14,23,,
USGS,14211720,8/19/14,23.1,,
USGS,14211720,8/20/14,22.9,,
USGS,14211720,8/21/14,22.7,,
USGS,14211720,8/22/14,22.5,,
USGS,14211720,8/23/14,22.3,,
USGS,14211720,8/24/14,22.4,,
USGS,14211720,8/25/14,22.6,,
USGS,14211720,8/26/14,22.8,,
USGS,14211720,8/27/14,23,,
USGS,14211720,8/28/14,22.8,,
USGS,14211720,8/29/14,22.6,,
USGS,14211720,8/30/14,22.3,,
USGS,14211720,8/31/14,22.1,,
USGS,14211720,9/1/14,22,,
USGS,14211720,9/2/14,21.8,,
USGS,14211720,9/3/14,21.8,,
USGS,14211720,9/4/14,21.7,,
USGS,14211720,9/5/14,21.3,,
USGS,14211720,9/6/14,20.9,,
USGS,14211720,9/7/14,20.7,,
USGS,14211720,9/8/14,20.5,,
USGS,14211720,9/9/14,20.4,,
USGS,14211720,9/10/14,20.2,,
USGS,14211720,9/11/14,19.9,,
USGS,14211720,9/12/14,19.6,,
USGS,14211720,9/13/14,19.5,,
USGS,14211720,9/14/14,19.2,,
USGS,14211720,9/15/14,19.1,,
USGS,14211720,9/16/14,19,,
USGS,14211720,9/17/14,18.9,,
USGS,14211720,9/18/14,18.7,,
USGS,14211720,9/19/14,18.7,,
USGS,14211720,9/20/14,18.7,,
USGS,14211720,9/21/14,18.9,,
USGS,14211720,9/22/14,19,,
USGS,14211720,9/23/14,19,,
USGS,14211720,9/24/14,18.8,,
USGS,14211720,9/25/14,18.5,,
USGS,14211720,9/26/14,18.4,,
USGS,14211720,9/27/14,18.5,,
USGS,14211720,9/28/14,18.3,,
USGS,14211720,9/29/14,17.9,,
USGS,14211720,9/30/14,17.3,,
USGS,14211720,10/1/14,17,,
USGS,14211720,10/2/14,16.9,,
USGS,14211720,10/3/14,16.9,,
USGS,14211720,10/4/14,16.9,,
USGS,14211720,10/5/14,16.8,,
USGS,14211720,10/6/14,16.6,,
USGS,14211720,10/7/14,16.6,,
USGS,14211720,10/8/14,16.5,,
USGS,14211720,10/9/14,16.6,,
USGS,14211720,10/10/14,16.9,,
USGS,14211720,10/11/14,17.1,,
USGS,14211720,10/12/14,17.1,,
USGS,14211720,10/13/14,17,,
USGS,14211720,10/14/14,16.6,,
USGS,14211720,10/15/14,16.2,,
USGS,14211720,10/16/14,15.9,,
USGS,14211720,10/17/14,15.5,,
USGS,14211720,10/18/14,15.3,,
USGS,14211720,10/19/14,15.1,,
USGS,14211720,10/20/14,15.1,,
USGS,14211720,10/21/14,15.1,,
USGS,14211720,10/22/14,15.1,,
USGS,14211720,10/23/14,15.2,,
USGS,14211720,10/24/14,14.8,,
USGS,14211720,10/25/14,13.9,,
USGS,14211720,10/26/14,13.6,,
USGS,14211720,10/27/14,13.2,,
USGS,14211720,10/28/14,12.8,,
USGS,14211720,10/29/14,12.8,,
USGS,14211720,10/30/14,12.8,,
USGS,14211720,10/31/14,12.8,,
USGS,14211720,11/1/14,12.8,,
USGS,14211720,11/2/14,12.8,,
USGS,14211720,11/3/14,12.7,,
USGS,14211720,11/4/14,12.3,,
USGS,14211720,11/5/14,12.2,,
USGS,14211720,11/6/14,12.3,,
USGS,14211720,11/7/14,12.4,,
USGS,14211720,11/8/14,12.4,,
USGS,14211720,11/9/14,12.3,,
USGS,14211720,11/10/14,12,,
USGS,14211720,11/11/14,11.3,,
USGS,14211720,11/12/14,10.4,,
USGS,14211720,11/13/14,9.4,,
USGS,14211720,11/14/14,8.7,,
USGS,14211720,11/15/14,7.8,,
USGS,14211720,11/16/14,6.9,,
USGS,14211720,11/17/14,6.7,,
USGS,14211720,11/18/14,6.5,,
USGS,14211720,11/19/14,6.1,,
USGS,14211720,11/20/14,6,,
USGS,14211720,11/21/14,6.4,,
USGS,14211720,11/22/14,7.3,,
USGS,14211720,11/23/14,8.3,,
USGS,14211720,11/24/14,9,,
USGS,14211720,11/25/14,9.3,,
USGS,14211720,11/26/14,9.6,,
USGS,14211720,11/27/14,10,,
USGS,14211720,11/28/14,10.4,,
USGS,14211720,11/29/14,10,,
USGS,14211720,11/30/14,9.3,,
USGS,14211720,12/1/14,8.2,,
USGS,14211720,12/2/14,7.3,,
USGS,14211720,12/3/14,6.8,,
USGS,14211720,12/4/14,7,,
USGS,14211720,12/5/14,7.3,,
USGS,14211720,12/6/14,7.8,,
USGS,14211720,12/7/14,8.4,,
USGS,14211720,12/8/14,8.7,,
USGS,14211720,12/9/14,8.7,,
USGS,14211720,12/10/14,8.9,,
USGS,14211720,12/11/14,9.4,,
USGS,14211720,12/12/14,9.7,,
USGS,14211720,12/13/14,9.6,,
USGS,14211720,12/14/14,9.3,,
USGS,14211720,12/15/14,8.8,,
USGS,14211720,12/16/14,8.4,,
USGS,14211720,12/17/14,8,,
USGS,14211720,12/18/14,7.9,,
USGS,14211720,12/19/14,8,,
USGS,14211720,12/20/14,8.2,,
USGS,14211720,12/21/14,8.7,,
USGS,14211720,12/22/14,9.3,,
USGS,14211720,12/23/14,9.6,,
USGS,14211720,12/24/14,9.8,,
USGS,14211720,12/25/14,9.5,,
USGS,14211720,12/26/14,8.9,,
USGS,14211720,12/27/14,8.6,,
USGS,14211720,12/28/14,8.3,,
USGS,14211720,12/29/14,8,,
USGS,14211720,12/30/14,7.5,,
USGS,14211720,12/31/14,6.5,,
USGS,14211720,1/1/15,5.5,,
USGS,14211720,1/2/15,5,,
USGS,14211720,1/3/15,5.1,,
USGS,14211720,1/4/15,5.5,,
USGS,14211720,1/5/15,6.2,,
USGS,14211720,1/6/15,6.6,,
USGS,14211720,1/7/15,7.1,,
USGS,14211720,1/8/15,7.3,,
USGS,14211720,1/9/15,7.2,,
USGS,14211720,1/10/15,7.1,,
USGS,14211720,1/11/15,6.9,,
USGS,14211720,1/12/15,6.9,,
USGS,14211720,1/13/15,7,,
USGS,14211720,1/14/15,7.1,,
USGS,14211720,1/15/15,7.2,,
USGS,14211720,1/16/15,7.3,,
USGS,14211720,1/17/15,6.9,,
USGS,14211720,1/18/15,7.2,,
USGS,14211720,1/19/15,8.4,,
USGS,14211720,1/20/15,8.6,,
USGS,14211720,1/21/15,8.2,,
USGS,14211720,1/22/15,7.7,,
USGS,14211720,1/23/15,7.4,,
USGS,14211720,1/24/15,7.5,,
USGS,14211720,1/25/15,7.9,,
USGS,14211720,1/26/15,8.3,,
USGS,14211720,1/27/15,8.5,,
USGS,14211720,1/28/15,8.5,,
USGS,14211720,1/29/15,8.5,,
USGS,14211720,1/30/15,8.4,,
USGS,14211720,1/31/15,8.4,,
USGS,14211720,2/1/15,8.3,,
USGS,14211720,2/2/15,8.2,,
USGS,14211720,2/3/15,8.1,,
USGS,14211720,2/4/15,8,,
USGS,14211720,2/5/15,8.4,,
USGS,14211720,2/6/15,9,,
USGS,14211720,2/7/15,9.6,,
USGS,14211720,2/8/15,9.9,,
USGS,14211720,2/9/15,9.9,,
USGS,14211720,2/10/15,9.7,,
USGS,14211720,2/11/15,9.6,,
USGS,14211720,2/12/15,9.5,,
USGS,14211720,2/13/15,9.4,,
USGS,14211720,2/14/15,9.3,,
USGS,14211720,2/15/15,9.3,,
USGS,14211720,2/16/15,9.3,,
USGS,14211720,2/17/15,9.4,,
USGS,14211720,2/18/15,9.4,,
USGS,14211720,2/19/15,9.2,,
USGS,14211720,2/20/15,9.3,,
USGS,14211720,2/21/15,9.4,,
USGS,14211720,2/22/15,9.4,,
USGS,14211720,2/23/15,9.3,,
USGS,14211720,2/24/15,9.2,,
USGS,14211720,2/25/15,9,,
USGS,14211720,2/26/15,8.8,,
USGS,14211720,2/27/15,8.6,,
USGS,14211720,2/28/15,8.5,,
USGS,14211720,3/1/15,8.4,,
USGS,14211720,3/2/15,8.6,,
USGS,14211720,3/3/15,9,,
USGS,14211720,3/4/15,9.1,,
USGS,14211720,3/5/15,9.2,,
USGS,14211720,3/6/15,9.1,,
USGS,14211720,3/7/15,9.1,,
USGS,14211720,3/8/15,9.1,,
USGS,14211720,3/9/15,9.2,,
USGS,14211720,3/10/15,9.4,,
USGS,14211720,3/11/15,9.7,,
USGS,14211720,3/12/15,10.1,,
USGS,14211720,3/13/15,10.5,,
USGS,14211720,3/14/15,10.9,,
USGS,14211720,3/15/15,11.1,,
USGS,14211720,3/16/15,11.3,,
USGS,14211720,3/17/15,11.5,,
USGS,14211720,3/18/15,11.3,,
USGS,14211720,3/19/15,11.2,,
USGS,14211720,3/20/15,11.1,,
USGS,14211720,3/21/15,11.3,,
USGS,14211720,3/22/15,11.4,,
USGS,14211720,3/23/15,11.4,,
USGS,14211720,3/24/15,11.2,,
USGS,14211720,3/25/15,11.2,,
USGS,14211720,3/26/15,11.1,,
USGS,14211720,3/27/15,11.4,,
USGS,14211720,3/28/15,11.7,,
USGS,14211720,3/29/15,12.1,,
USGS,14211720,3/30/15,12.6,,
USGS,14211720,3/31/15,12.9,,
USGS,14211720,4/1/15,12.8,,
USGS,14211720,4/2/15,12.4,,
USGS,14211720,4/3/15,12.2,,
USGS,14211720,4/4/15,11.8,,
USGS,14211720,4/5/15,11.3,,
USGS,14211720,4/6/15,11.1,,
USGS,14211720,4/7/15,10.8,,
USGS,14211720,4/8/15,10.8,,
USGS,14211720,4/9/15,11,,
USGS,14211720,4/10/15,11.2,,
USGS,14211720,4/11/15,11.4,,
USGS,14211720,4/12/15,11.7,,
USGS,14211720,4/13/15,11.7,,
USGS,14211720,4/14/15,11.9,,
USGS,14211720,4/15/15,11.8,,
USGS,14211720,4/16/15,11.6,,
USGS,14211720,4/17/15,11.6,,
USGS,14211720,4/18/15,11.9,,
USGS,14211720,4/19/15,12.4,,
USGS,14211720,4/20/15,13,,
USGS,14211720,4/21/15,13.7,,
USGS,14211720,4/22/15,14.1,,
USGS,14211720,4/23/15,14.2,,
USGS,14211720,4/24/15,14.2,,
USGS,14211720,4/25/15,14,,
USGS,14211720,4/26/15,13.8,,
USGS,14211720,4/27/15,13.7,,
USGS,14211720,4/28/15,13.6,,
USGS,14211720,4/29/15,13.9,,
USGS,14211720,4/30/15,13.9,,
USGS,14211720,5/1/15,14.4,,
USGS,14211720,5/2/15,14.9,,
USGS,14211720,5/3/15,15.3,,
USGS,14211720,5/4/15,15.6,,
USGS,14211720,5/5/15,16,,
USGS,14211720,5/6/15,16.1,,
USGS,14211720,5/7/15,16.3,,
USGS,14211720,5/8/15,16.5,,
USGS,14211720,5/9/15,16.8,,
USGS,14211720,5/10/15,17,,
USGS,14211720,5/11/15,16.9,,
USGS,14211720,5/12/15,16.7,,
USGS,14211720,5/13/15,16.5,,
USGS,14211720,5/14/15,16.5,,
USGS,14211720,5/15/15,16.7,,
USGS,14211720,5/16/15,16.7,,
USGS,14211720,5/17/15,16.3,,
USGS,14211720,5/18/15,16.1,,
USGS,14211720,5/19/15,16,,
USGS,14211720,5/20/15,16.3,,
USGS,14211720,5/21/15,16.6,,
USGS,14211720,5/22/15,16.5,,
USGS,14211720,5/23/15,16.6,,
USGS,14211720,5/24/15,16.8,,
USGS,14211720,5/25/15,16.9,,
USGS,14211720,5/26/15,17.2,,
USGS,14211720,5/27/15,17.4,,
USGS,14211720,5/28/15,17.7,,
USGS,14211720,5/29/15,18.1,,
USGS,14211720,5/30/15,18.5,,
USGS,14211720,5/31/15,18.9,,
USGS,14211720,6/1/15,19.1,,
USGS,14211720,6/2/15,19.4,,
USGS,14211720,6/3/15,19.7,,
USGS,14211720,6/4/15,19.9,,
USGS,14211720,6/5/15,20.1,,
USGS,14211720,6/6/15,20.4,,
USGS,14211720,6/7/15,20.7,,
USGS,14211720,6/8/15,20.8,,
USGS,14211720,6/9/15,20.9,,
USGS,14211720,6/10/15,21.1,,
USGS,14211720,6/11/15,21.4,,
USGS,14211720,6/12/15,21.7,,
USGS,14211720,6/13/15,22,,
USGS,14211720,6/14/15,22.3,,
USGS,14211720,6/15/15,22.7,,
USGS,14211720,6/16/15,23,,
USGS,14211720,6/17/15,23.1,,
USGS,14211720,6/18/15,23.2,,
USGS,14211720,6/19/15,22.9,,
USGS,14211720,6/20/15,22.5,,
USGS,14211720,6/21/15,22.5,,
USGS,14211720,6/22/15,22.6,,
USGS,14211720,6/23/15,22.6,,
USGS,14211720,6/24/15,22.8,,
USGS,14211720,6/25/15,23.1,,
USGS,14211720,6/26/15,23.3,,
USGS,14211720,6/27/15,23.4,,
USGS,14211720,6/28/15,23.6,,
USGS,14211720,6/29/15,23.9,,
USGS,14211720,6/30/15,24.1,,
USGS,14211720,7/1/15,24.1,,
USGS,14211720,7/2/15,24.5,,
USGS,14211720,7/3/15,25,,
USGS,14211720,7/4/15,25.3,,
USGS,14211720,7/5/15,25.9,,
USGS,14211720,7/6/15,26.1,,
USGS,14211720,7/7/15,26,,
USGS,14211720,7/8/15,26.1,,
USGS,14211720,7/9/15,26.2,,
USGS,14211720,7/10/15,26.2,,
USGS,14211720,7/11/15,26,,
USGS,14211720,7/12/15,25.9,,
USGS,14211720,7/13/15,25.8,,
USGS,14211720,7/14/15,25.4,,
USGS,14211720,7/15/15,25.2,,
USGS,14211720,7/16/15,24.9,,
USGS,14211720,7/17/15,24.7,,
USGS,14211720,7/18/15,24.6,,
USGS,14211720,7/19/15,24.7,,
USGS,14211720,7/20/15,24.6,,
USGS,14211720,7/21/15,24,,
USGS,14211720,7/22/15,23.8,,
USGS,14211720,7/23/15,23.9,,
USGS,14211720,7/24/15,24.1,,
USGS,14211720,7/25/15,23.7,,
USGS,14211720,7/26/15,23.5,,
USGS,14211720,7/27/15,23.6,,
USGS,14211720,7/28/15,23.6,,
USGS,14211720,7/29/15,23.6,,
USGS,14211720,7/30/15,23.7,,
USGS,14211720,7/31/15,23.8,,
USGS,14211720,8/1/15,23.8,,
USGS,14211720,8/2/15,23.9,,
USGS,14211720,8/3/15,23.8,,
USGS,14211720,8/4/15,23.7,,
USGS,14211720,8/5/15,23.5,,
USGS,14211720,8/6/15,23.3,,
USGS,14211720,8/7/15,23.4,,
USGS,14211720,8/8/15,23.8,,
USGS,14211720,8/9/15,24.1,,
USGS,14211720,8/10/15,24.3,,
USGS,14211720,8/11/15,24.4,,
USGS,14211720,8/12/15,24.4,,
USGS,14211720,8/13/15,24.4,,
USGS,14211720,8/14/15,24,,
USGS,14211720,8/15/15,23.7,,
USGS,14211720,8/16/15,23.6,,
USGS,14211720,8/17/15,23.5,,
USGS,14211720,8/18/15,23.3,,
USGS,14211720,8/19/15,23.5,,
USGS,14211720,8/20/15,23.6,,
USGS,14211720,8/21/15,23.6,,
USGS,14211720,8/22/15,23.4,,
USGS,14211720,8/23/15,23.2,,
USGS,14211720,8/24/15,23,,
USGS,14211720,8/25/15,22.7,,
USGS,14211720,8/26/15,22.6,,
USGS,14211720,8/27/15,22.8,,
USGS,14211720,8/28/15,22.9,,
USGS,14211720,8/29/15,22.7,,
USGS,14211720,8/30/15,22.5,,
USGS,14211720,8/31/15,22.4,,
USGS,14211720,9/1/15,22.1,,
USGS,14211720,9/2/15,21.6,,
USGS,14211720,9/3/15,21.2,,
USGS,14211720,9/4/15,21,,
USGS,14211720,9/5/15,20.9,,
USGS,14211720,9/6/15,20.6,,
USGS,14211720,9/7/15,20.4,,
USGS,14211720,9/8/15,20.2,,
USGS,14211720,9/9/15,20,,
USGS,14211720,9/10/15,20,,
USGS,14211720,9/11/15,20.2,,
USGS,14211720,9/12/15,20.3,,
USGS,14211720,9/13/15,20.2,,
USGS,14211720,9/14/15,19.8,,
USGS,14211720,9/15/15,19.5,,
USGS,14211720,9/16/15,19.5,,
USGS,14211720,9/17/15,19.6,,
USGS,14211720,9/18/15,19.6,,
USGS,14211720,9/19/15,19.9,,
USGS,14211720,9/20/15,20.1,,
USGS,14211720,9/21/15,19.9,,
USGS,14211720,9/22/15,19.3,,
USGS,14211720,9/23/15,18.8,,
USGS,14211720,9/24/15,18.4,,
USGS,14211720,9/25/15,18.1,,
USGS,14211720,9/26/15,18,,
USGS,14211720,9/27/15,18,,
USGS,14211720,9/28/15,17.9,,
USGS,14211720,9/29/15,18.1,,
USGS,14211720,9/30/15,18.1,,
USGS,14211720,10/1/15,17.9,,
USGS,14211720,10/2/15,17.7,,
USGS,14211720,10/3/15,17.4,,
USGS,14211720,10/4/15,17.2,,
USGS,14211720,10/5/15,17,,
USGS,14211720,10/6/15,17,,
USGS,14211720,10/7/15,16.9,,
USGS,14211720,10/8/15,16.8,,
USGS,14211720,10/9/15,16.9,,
USGS,14211720,10/10/15,16.8,,
USGS,14211720,10/11/15,16.6,,
USGS,14211720,10/12/15,16.6,,
USGS,14211720,10/13/15,16.7,,
USGS,14211720,10/14/15,16.7,,
USGS,14211720,10/15/15,16.6,,
USGS,14211720,10/16/15,16.7,,
USGS,14211720,10/17/15,16.6,,
USGS,14211720,10/18/15,16.5,,
USGS,14211720,10/19/15,16.4,,
USGS,14211720,10/20/15,16.5,,
USGS,14211720,10/21/15,16.4,,
USGS,14211720,10/22/15,16.1,,
USGS,14211720,10/23/15,15.8,,
USGS,14211720,10/24/15,15.5,,
USGS,14211720,10/25/15,15.4,,
USGS,14211720,10/26/15,15.2,,
USGS,14211720,10/27/15,15,,
USGS,14211720,10/28/15,14.8,,
USGS,14211720,10/29/15,14.6,,
USGS,14211720,10/30/15,14.3,,
USGS,14211720,10/31/15,14.1,,
USGS,14211720,11/1/15,13.8,,
USGS,14211720,11/2/15,13.4,,
USGS,14211720,11/3/15,13.7,,
USGS,14211720,11/4/15,13.5,,
USGS,14211720,11/5/15,12.9,,
USGS,14211720,11/6/15,12.6,,
USGS,14211720,11/7/15,12.3,,
USGS,14211720,11/8/15,12,,
USGS,14211720,11/9/15,11.5,,
USGS,14211720,11/10/15,11.1,,
USGS,14211720,11/11/15,10.9,,
USGS,14211720,11/12/15,10.7,,
USGS,14211720,11/13/15,10.6,,
USGS,14211720,11/14/15,10.5,,
USGS,14211720,11/15/15,10.4,,
USGS,14211720,11/16/15,10.1,,
USGS,14211720,11/17/15,10,,
USGS,14211720,11/18/15,9.9,,
USGS,14211720,11/19/15,9.5,,
USGS,14211720,11/20/15,9.5,,
USGS,14211720,11/21/15,9.2,,
USGS,14211720,11/22/15,8.8,,
USGS,14211720,11/23/15,8.4,,
USGS,14211720,11/24/15,7.8,,
USGS,14211720,11/25/15,7.4,,
USGS,14211720,11/26/15,6.9,,
USGS,14211720,11/27/15,6.6,,
USGS,14211720,11/28/15,6.5,,
USGS,14211720,11/29/15,6.1,,
USGS,14211720,11/30/15,5.6,,
USGS,14211720,12/1/15,5.2,,
USGS,14211720,12/2/15,4.9,,
USGS,14211720,12/3/15,4.9,,
USGS,14211720,12/4/15,5.4,,
USGS,14211720,12/5/15,6.4,,
USGS,14211720,12/6/15,7.8,,
USGS,14211720,12/7/15,8.4,,
USGS,14211720,12/8/15,9.5,,
USGS,14211720,12/9/15,10.5,,
USGS,14211720,12/10/15,10.5,,
USGS,14211720,12/11/15,9.9,,
USGS,14211720,12/12/15,9.3,,
USGS,14211720,12/13/15,8.8,,
USGS,14211720,12/14/15,8.5,,
USGS,14211720,12/15/15,8,,
USGS,14211720,12/16/15,7.7,,
USGS,14211720,12/17/15,7.7,,
USGS,14211720,12/18/15,8,,
USGS,14211720,12/19/15,8.5,,
USGS,14211720,12/20/15,8.5,,
USGS,14211720,12/21/15,8.2,,
USGS,14211720,12/22/15,8,,
USGS,14211720,12/23/15,7.9,,
USGS,14211720,12/24/15,7.6,,
USGS,14211720,12/25/15,7.2,,
USGS,14211720,12/26/15,6.9,,
USGS,14211720,12/27/15,6.7,,
USGS,14211720,12/28/15,6.5,,
USGS,14211720,12/29/15,6.6,,
USGS,14211720,12/30/15,6.7,,
USGS,14211720,12/31/15,6.3,,
USGS,14211720,1/1/16,5.8,,
USGS,14211720,1/2/16,5.1,,
USGS,14211720,1/3/16,4.4,,
USGS,14211720,1/4/16,4,,
USGS,14211720,1/5/16,4,,
USGS,14211720,1/6/16,4.2,,
USGS,14211720,1/7/16,4.6,,
USGS,14211720,1/8/16,5.1,,
USGS,14211720,1/9/16,5.5,,
USGS,14211720,1/10/16,5.7,,
USGS,14211720,1/11/16,5.8,,
USGS,14211720,1/12/16,6,,
USGS,14211720,1/13/16,6.3,,
USGS,14211720,1/14/16,6.7,,
USGS,14211720,1/15/16,7.2,,
USGS,14211720,1/16/16,7.3,,
USGS,14211720,1/17/16,7.2,,
USGS,14211720,1/18/16,7.4,,
USGS,14211720,1/19/16,7.6,,
USGS,14211720,1/20/16,7.7,,
USGS,14211720,1/21/16,7.7,,
USGS,14211720,1/22/16,7.9,,
USGS,14211720,1/23/16,8.3,,
USGS,14211720,1/24/16,8.5,,
USGS,14211720,1/25/16,8.4,,
USGS,14211720,1/26/16,8.3,,
USGS,14211720,1/27/16,8.4,,
USGS,14211720,1/28/16,8.7,,
USGS,14211720,1/29/16,8.9,,
USGS,14211720,1/30/16,8.7,,
USGS,14211720,1/31/16,8.1,,
USGS,14211720,2/1/16,7.5,,
USGS,14211720,2/2/16,7.2,,
USGS,14211720,2/3/16,7.2,,
USGS,14211720,2/4/16,7.3,,
USGS,14211720,2/5/16,7.4,,
USGS,14211720,2/6/16,7.6,,
USGS,14211720,2/7/16,7.8,,
USGS,14211720,2/8/16,8.1,,
USGS,14211720,2/9/16,8.3,,
USGS,14211720,2/10/16,8.4,,
USGS,14211720,2/11/16,8.6,,
USGS,14211720,2/12/16,8.6,,
USGS,14211720,2/13/16,8.7,,
USGS,14211720,2/14/16,9,,
USGS,14211720,2/15/16,8.8,,
USGS,14211720,2/16/16,9.1,,
USGS,14211720,2/17/16,9.3,,
USGS,14211720,2/18/16,9.4,,
USGS,14211720,2/19/16,9.3,,
USGS,14211720,2/20/16,8.7,,
USGS,14211720,2/21/16,8.3,,
USGS,14211720,2/22/16,7.9,,
USGS,14211720,2/23/16,7.7,,
USGS,14211720,2/24/16,7.8,,
USGS,14211720,2/25/16,8,,
USGS,14211720,2/26/16,8.3,,
USGS,14211720,2/27/16,8.7,,
USGS,14211720,2/28/16,9.1,,
USGS,14211720,2/29/16,9.2,,
USGS,14211720,3/1/16,9.3,,
USGS,14211720,3/2/16,9.1,,
USGS,14211720,3/3/16,9,,
USGS,14211720,3/4/16,9,,
USGS,14211720,3/5/16,9.2,,
USGS,14211720,3/6/16,9.5,,
USGS,14211720,3/7/16,9.4,,
USGS,14211720,3/8/16,9.2,,
USGS,14211720,3/9/16,8.8,,
USGS,14211720,3/10/16,8.5,,
USGS,14211720,3/11/16,8.6,,
USGS,14211720,3/12/16,9,,
USGS,14211720,3/13/16,8.7,,
USGS,14211720,3/14/16,8.6,,
USGS,14211720,3/15/16,8.5,,
USGS,14211720,3/16/16,8.3,,
USGS,14211720,3/17/16,8.4,,
USGS,14211720,3/18/16,8.7,,
USGS,14211720,3/19/16,9.2,,
USGS,14211720,3/20/16,9.5,,
USGS,14211720,3/21/16,9.8,,
USGS,14211720,3/22/16,9.7,,
USGS,14211720,3/23/16,9.4,,
USGS,14211720,3/24/16,9.3,,
USGS,14211720,3/25/16,9.3,,
USGS,14211720,3/26/16,9.4,,
USGS,14211720,3/27/16,9.6,,
USGS,14211720,3/28/16,9.6,,
USGS,14211720,3/29/16,9.6,,
USGS,14211720,3/30/16,9.8,,
USGS,14211720,3/31/16,10.2,,
USGS,14211720,4/1/16,10.6,,
USGS,14211720,4/2/16,11.2,,
USGS,14211720,4/3/16,11.7,,
USGS,14211720,4/4/16,12.2,,
USGS,14211720,4/5/16,12.4,,
USGS,14211720,4/6/16,12.5,,
USGS,14211720,4/7/16,12.5,,
USGS,14211720,4/8/16,12.7,,
USGS,14211720,4/9/16,13,,
USGS,14211720,4/10/16,13.2,,
USGS,14211720,4/11/16,13.4,,
USGS,14211720,4/12/16,13.6,,
USGS,14211720,4/13/16,13.3,,
USGS,14211720,4/14/16,12.8,,
USGS,14211720,4/15/16,12.3,,
USGS,14211720,4/16/16,12,,
USGS,14211720,4/17/16,11.8,,
USGS,14211720,4/18/16,12.3,,
USGS,14211720,4/19/16,12.9,,
USGS,14211720,4/20/16,13.8,,
USGS,14211720,4/21/16,14.6,,
USGS,14211720,4/22/16,15.3,,
USGS,14211720,4/23/16,15.6,,
USGS,14211720,4/24/16,15.5,,
USGS,14211720,4/25/16,14.7,,
USGS,14211720,4/26/16,14,,
USGS,14211720,4/27/16,13.2,,
USGS,14211720,4/28/16,12.8,,
USGS,14211720,4/29/16,12.4,,
USGS,14211720,4/30/16,12.4,,
USGS,14211720,5/1/16,12.7,,
USGS,14211720,5/2/16,13.3,,
USGS,14211720,5/3/16,14,,
USGS,14211720,5/4/16,14.6,,
USGS,14211720,5/5/16,15.3,,
USGS,14211720,5/6/16,15.8,,
USGS,14211720,5/7/16,16,,
USGS,14211720,5/8/16,16,,
USGS,14211720,5/9/16,16.1,,
USGS,14211720,5/10/16,16.4,,
USGS,14211720,5/11/16,16.9,,
USGS,14211720,5/12/16,17.1,,
USGS,14211720,5/13/16,17.2,,
USGS,14211720,5/14/16,17,,
USGS,14211720,5/15/16,17.1,,
USGS,14211720,5/16/16,16.7,,
USGS,14211720,5/17/16,16.5,,
USGS,14211720,5/18/16,16,,
USGS,14211720,5/19/16,15.6,,
USGS,14211720,5/20/16,15.3,,
USGS,14211720,5/21/16,15.5,,
USGS,14211720,5/22/16,15.9,,
USGS,14211720,5/23/16,15.8,,
USGS,14211720,5/24/16,15.7,,
USGS,14211720,5/25/16,15.2,,
USGS,14211720,5/26/16,15,,
USGS,14211720,5/27/16,14.9,,
USGS,14211720,5/28/16,15.1,,
USGS,14211720,5/29/16,15.6,,
USGS,14211720,5/30/16,16,,
USGS,14211720,5/31/16,16.3,,
USGS,14211720,6/1/16,16.8,,
USGS,14211720,6/2/16,17.3,,
USGS,14211720,6/3/16,18,,
USGS,14211720,6/4/16,18.6,,
USGS,14211720,6/5/16,19.5,,
USGS,14211720,6/6/16,20.3,,
USGS,14211720,6/7/16,20.8,,
USGS,14211720,6/8/16,21.4,,
USGS,14211720,6/9/16,21.9,,
USGS,14211720,6/10/16,22.1,,
USGS,14211720,6/11/16,21.5,,
USGS,14211720,6/12/16,21,,
USGS,14211720,6/13/16,20.1,,
USGS,14211720,6/14/16,19.2,,
USGS,14211720,6/15/16,18.3,,
USGS,14211720,6/16/16,17.9,,
USGS,14211720,6/17/16,18,,
USGS,14211720,6/18/16,18,,
USGS,14211720,6/19/16,17.9,,
USGS,14211720,6/20/16,18,,
USGS,14211720,6/21/16,18.1,,
USGS,14211720,6/22/16,18.5,,
USGS,14211720,6/23/16,18.6,,
USGS,14211720,6/24/16,18.7,,
USGS,14211720,6/25/16,19.1,,
USGS,14211720,6/26/16,19.4,,
USGS,14211720,6/27/16,20.2,,
USGS,14211720,6/28/16,20.6,,
USGS,14211720,6/29/16,20.8,,
USGS,14211720,6/30/16,20.9,,
USGS,14211720,7/1/16,21,,
USGS,14211720,7/2/16,21.4,,
USGS,14211720,7/3/16,21.9,,
USGS,14211720,7/4/16,22.2,,
USGS,14211720,7/5/16,22.2,,
USGS,14211720,7/6/16,22.3,,
USGS,14211720,7/7/16,22.1,,
USGS,14211720,7/8/16,22,,
USGS,14211720,7/9/16,22.1,,
USGS,14211720,7/10/16,21.7,,
USGS,14211720,7/11/16,21.5,,
USGS,14211720,7/12/16,21.4,,
